paper, title, mission/instruments, models, manually reviewed, CMR datasets,,,correct, missed, extraneous
5NAAD62V,2017_Chen_A review of biomass burning.pdf,'terra/modis'(7); 'aqua/modis'(7); 'aqua/airs'(1); 'aura/omi'(1), 'geos-5'(1),AIRS3STD;MOD08_D3;MYD08_D3,OMSO2G;OMNO2;AIRH2RET;OMNO2d;OMDOAO3e;OMTO3G;OMTO3d;OMI_MINDS_NO2;OMNO2G;MYD11CM1D;AIRS3STD;AIRX2SUP;OMSO2_CPR;AIRX2RET;OMNO2_CPR;MYD11CM1N;MSVOLSO2L4;AIRH2SUP;OMUFPITMET;OMVFPITMET;OMTO3e;OMSO2;OMSO2e;MAC06S0;MSAQSO2L4;OMMYDCLD;MAC07S0;MAM06S0;OMDOAO3G;AIRX3STD;MAM07S0;MAC06S1;OMI_MINDS_NO2d;OMO3PR;MOD11CM1N;MAC07S1;AIRS3STM;OMDOAO3Z;MOD11CM1D;OMDOAO3,,,1, 2, 39
ZZXYBQHE,2017_Diodato_Enhanced propagation of rainfall kinetic energy in the UK.pdf,, 'merra'(1),M2TMNXFLX,,,,0, 1, 0
7UVSZGRL,2017_Faridani_Estimation of the Root-Zone Soil Moisture Using Passive Microwave Remote.pdf,, ,LPRM_TMI_DY_SOILM3;LPRM_TMI_NT_SOILM3,,,,0, 2, 0
R7ZELXKF,2017_Fonseca‐Batista_Nitrogen fixation in the eastern Atlantic reaches similar levels in the.pdf,, ,M2TMNXADG,,,,0, 1, 0
EDRZUD3D,2017_Gharibzadeh_Radiative Effects and Optical Properties of Aerosol during Two Dust Events in.pdf,'aura/omi----level 2'(1), ,OMAEROe;OMAERUVd,,,,0, 2, 0
P5JH5MHN,2017_Ghosh_Variability of tropospheric columnar NO2 and SO2 over eastern Indo-Gangetic.pdf,, ,OMNO2d;OMSO2e;M2TMNXFLX;TRMM_3B42_Daily;MOD08_D3;MYD08_D3,,,,0, 6, 0
PQLPVAZX,2017_Gupta_Global warming and local air pollution have reduced wheat yields in India.pdf,, 'merra'(2),MOD08_D3;M2T1NXRAD;M2TMNXRAD,,,,0, 3, 0
U9I58L3C,2017_Hazra_Role of interactions between cloud microphysics dynamics and aerosol in the.pdf,, 'merra'(4),TRMM_3B42_Daily;MAI3CPASM;M2I3NPASM;MAIMCPASM,,,,0, 4, 0
JWUBR3HM,2017_Jury_Coastal upwelling at Cape Frio.pdf,, 'merra'(7),MATMCPUDT;MAIMNPANA;MODISA_L3m_CHL,,,,0, 3, 0
BZ9PK9PL,2017_Kumar_Impact of assimilation of INSAT-3D retrieved atmospheric motion vectors on.pdf,, 'gdas'(1),TRMM_3B42,,,,0, 1, 0
DIEXG4VB,2017_Kumar_Impact of single-point GPS integrated water vapor estimates on short-range WRF.pdf,, 'gdas'(7),TRMM_3B42,,,,0, 1, 0
W76A9D5K,2017_Latha_Absorbing Aerosols Possible Implication to Crop Yield - A Comparison between.pdf,'terra/modis'(5); 'aura/omi'(2), 'merra'(1),OMTO3e;OMDOAO3e;AIRS3STD;AIRX3STD;MOD08_D3;MYD08_D3;NOBM_DAY,OMO3PR;OMDOAO3G;OMTO3G;OMTO3e;OMDOAO3e;OMTO3d;OMDOAO3Z;OMDOAO3,,,2, 5, 6
56MRFS3W,2017_Mansouri Daneshvar_Remote Sensing of Atmospheric and Ionospheric Signals Prior to the Mw 8.pdf,, ,MOD08_D3;OMTO3d;OMTO3e;OMSO2e;AIRX3STD;AIRS3STD;TRMM_3B42_daily,,,,0, 7, 0
FHEWWJGR,2017_Nair_Direct radiative effects of aerosols over South Asia from observations and.pdf,'terra/modis'(1); 'aqua/modis'(1), 'merra'(1),MOD08_M3;MYD08_D3;TOMSEPL3,,,,0, 3, 0
3XP6MNPU,2017_Ruiz-Villanueva_Recent catastrophic landslide lake outburst floods in the Himalayan mountain.pdf,'terra/modis'(1), ,TRMM_3B42,,,,0, 1, 0
5ILU8HSR,2017_Shelley_Quantification of trace element atmospheric deposition fluxes to the Atlantic.pdf,, ,GPM_3IMERGM;TRMM_3B43;GPM_3IMERGHH;TRMM_3B42,,,,0, 4, 0
LG5MJ6NL,2017_Tinmaker_Lightning activity with rainfall during El Nino and La Nina events over India.pdf,, ,GLDAS_NOAH025_M;GLDAS_NOAH025_3H;OMAEROe;TRMM_3B42;TRMM_3B42_Daily;TRMM_3B43,,,,0, 6, 0
J2WITM4E,2017_ul-Haq_Spatiotemporal assessment of CO2 emissions and its satellite remote sensing.pdf,'aqua/airs'(1), 'gdas'(1),AIRX3C2M,AIRS3C2M;AIRX3STD;AIRS3STD;AIRX2SPC;AIRS2SPC;AIRX3C28;AIRS3C28;AIRS3C2D;AIRS3STM;AIRX2STC;AIRS2STC;AIRX2RET,,,0, 1, 12
V78W2FXC,2017_Whitecross_Assessing the frequency and drivers of early-greening in broad-leaved woodlands.pdf,, ,TRMM_3B42,,,,0, 1, 0
6XQQSN5Z,2017_Yeganeh_A satellite-based model for estimating PM2.pdf,'aura/omi'(3), ,OMAERUVG;OMAERUVd,OMVFPITMET;OMMYDCLD;OMUFPITMET,,,0, 2, 3
28UERSND,2017_Zhang_Spatial downscaling of TRMM-based precipitation data using vegetative response.pdf,'trmm/pr'(2); 'trmm/tmi'(1), 'tmpa'(1),TRMM_3B43,,,,0, 1, 0
RPCTECFT,2018_Khodayar_Atmospheric conditions associated with heavy precipitation events in comparison.pdf,, 'tmpa'(1),TRMM_3B42,,,,0, 1, 0
VE76IPS7,2015_Tudor_Operational validation and verification of ALADIN forecast in meteorological.pdf,, 'tmpa'(1),TRMM_3B42RT,,,,0, 1, 0
PHXFXEG6,2015_Emetere_Modeling ground temperatures profile for future environmental investigations.pdf,, ,MATMNXLND,,,,0, 1, 0
BIW6YFGG,2015_Benselhoub_Environmental Risks of Man-Made Air Pollution in Grand Algiers.pdf,, ,AIRX3STM,,,,0, 1, 0
TUB9URMP,2012_Sarangi_Variability in meteorological parameters and trace gases over the central.pdf,'trmm/pr'(1); 'trmm/tmi'(1), 'gdas'(5),TRMM_3B43,,,,0, 1, 0
VTHED4QL,2019_Emetere_Image Re-processing of Satellite Imageries.pdf,, ,MOD08_D3;OMAERUVd;MIL3DAE,,,,0, 3, 0
NRF7TALJ,2019_Alwan_Comparison between Iraqi Gauges and TRMM Rainfall Data Over Middle Euphrates.pdf,, ,TRMM_3B43,,,,0, 1, 0
XVGK865I,2020_Ammer_Socioeconomic and geographic implications from carbon nitrogen and sulfur.pdf,, ,TRMM_3B43,,,,0, 1, 0
GX9S997F,2019_Castro_Seasonal guild variation of a bat assemblage in an agricultural landscape of a.pdf,, ,NLDAS_FORA0125_M,,,,0, 1, 0
QP99A9BF,2019_Postylyakov_Preliminary validation of high-detailed GSA-Resurs-P tropospheric NO2 maps with.pdf,'aura/omi'(2), 'gdas'(1),OMNO2,OMNO2;OMI_MINDS_NO2d;OMNO2d;OMI_MINDS_NO2;OMNO2G;OMNO2_CPR,,,1, 0, 5
GFERTT9M,2019_Busse_Responses of Salmonella typhimurium LT2 Vibrio harveyi and Cryptosporidium.pdf,'terra/modis'(1), ,OMDOAO3e;MOD08_M3;OMSO2e;OMNO2d;AIRX3STD,,,,0, 5, 0
WS28YV5P,2020_Zhuang_Impact of track forecast error on tropical cyclone quantitative precipitation.pdf,, 'imerg'(1),GPM_3IMERGHH,,,,0, 1, 0
Q3NZ5GE7,2020_Sverdlik_Spatial-temporal distribution of atmospheric temperature anomalies connected.pdf,, 'merra-2'(2); 'merra'(2),M2I3NPASM,,,,0, 1, 0
XBM8AK9L,2020_Pisoni_Coastal upwelling in the San Jorge Gulf (Southwestern Atlantic) from remote.pdf,, 'merra-2'(1); 'merra'(1),MODISA_L3m_NSST_Monthly_4km;MODISA_L3m_SST4_Monthly_4km;MODISA_L3m_SST_Monthly_4km;MODISA_L3m_CHL;M2T1NXFLX,,,,0, 5, 0
76C7BRNR,2020_Panda_A study on variation of atmospheric pollutants over Bhubaneswar during.pdf,'terra/modis'(1); 'aqua/modis'(1), ,AIRS3STD,,,,0, 1, 0
FK6VMXWR,2020_Nalamasu_Performance of 4D-Var Data Assimilation on Extreme Snowfall Forecasts over the.pdf,, ,GPM_3IMERGDF;TRMM_3B42_Daily,,,,0, 2, 0
QUJ7VQP7,2020_Fan_Neighborhood greenness associated with chronic obstructive pulmonary disease.pdf,, 'geos-chem'(1),AIRX3STM;AIRS3STM,,,,0, 2, 0
NPVTWWQK,2020_Fan_Southern Ocean carbon export efficiency in relation to temperature and primary.pdf,, 'nobm'(6),NOBM_DAY,,,,0, 1, 0
C7EHYBZM,2020_Burnett_Data-driven estimates of evapotranspiration and its controls in the Congo Basin.pdf,, 'merra'(8); 'tmpa'(1); 'penman-monteith'(1),AIRS3STM;TRMM_3B42;M2TUNXLND;GLDAS_NOAH10_M,,,,0, 4, 0
XKX9GX3P,2020_Barrientos_Calibration of the SSOT mission using a vicarious approach based on.pdf,'terra/modis'(3); 'aqua/modis'(1), 'merra-2'(6); 'merra'(6),M2TMNXAER;M2IMNXINT;M2TMNXSLV;M2IMNXASM,,,,0, 4, 0
LS9ZH5ZX,2020_Anoruo_Space and ground-based remote sensing comparison of seasonal interaction of.pdf,'aura/omi'(12); 'terra/modis'(1); 'aqua/modis'(1), 'merra-2'(2); 'merra'(2),OMAEROe;M2TMNXAER;MOD08_M3;MYD08_M3,,,,0, 4, 0
M8C8GHRD,2020_Anoruo_Seasonal trend analysis of carbon dioxide across latitudes of Africa Europe.pdf,'terra/modis'(2), ,AIRX3STM;MOD13C2,MOD11CM1D;MOD11CM1N,,,0, 2, 2
J5FLIDGY,2020_Wang_Assessment of dominating aerosol properties and their long-term trend in the.pdf,'terra/modis'(3); 'aqua/modis'(2); 'aura/omi'(1); 'aqua/modis----level 3'(1), ,MYD08_M3;OMAERUVd;TRMM_3B43,,,,0, 3, 0
TG8BV69E,2020_Turquety_APIFLAME v2.pdf,'terra/modis'(3); 'aqua/modis'(1); 'meteosat/seviri'(1); 'terra/modis----level 2'(1); 'aqua/modis----level 2'(1), 'geos-chem'(1),M2TMNXAER;MOD08_D3,,,,0, 2, 0
GWC7NGTR,2020_Singh_Impact of lockdown on air quality in India during COVID-19 pandemic.pdf,, ,OMNO2d,,,,0, 1, 0
XVU5LY8N,2020_Sharma_How Accurately Can Satellite Products (TMPA and IMERG) Detect Precipitation.pdf,'gpm/dpr'(2); 'trmm/tmi'(1); 'trmm/pr'(1), 'imerg'(79); 'tmpa'(63),TRMM_3B42_Daily;GPM_3IMERGHH,,,,0, 2, 0
ZQHU5WKS,2020_Seyoum_Suitability of satellite-based hydro-climate variables and machine learning for.pdf,'terra/modis'(2), ,TRMM_3B42_Daily;TRMM_3B43,,,,0, 2, 0
X46P4F48,2020_Scotti_Enhanced flood mapping using synthetic aperture radar (SAR) images hydraulic.pdf,, 'imerg'(1),TRMM_3B42;GPM_3IMERGDF;GPM_3IMERGHH,,,,0, 3, 0
PTNMGT9F,2020_Rushingabigwi_Analysis of Effects of Selected Aerosol Particles to the Global Climate Change.pdf,'terra/modis'(2), 'merra'(3); 'merra-2'(2),MOD08_M3;M2TMNXAER,,,,0, 2, 0
AIS24DD3,2020_Nguyen_Characterizing a landmark biomass-burning event and its implication for aging.pdf,'aqua/modis'(2), 'merra-2'(9); 'merra'(9); 'gdas'(1),OMTO3d;MYD08_D3;M2I3NVAER;M2I3NPASM,,,,0, 4, 0
CC3L4FHQ,2020_Prospero_Characterizing and Quantifying African Dust Transport and Deposition to South.pdf,, 'merra'(67); 'merra-2'(64); 'geos-chem'(3); 'geos-5'(1),M2TMNXAER;M2TMNXADG,,,,0, 2, 0
7R8E283V,2020_Nichol_Air Pollution Scenario over China during COVID-19.pdf,'aqua/modis'(5), ,MYD08_D3;OMNO2d;OMAERUVd,MYD11CM1N;MAM07S0;MAC06S1;MAC07S1;MAC06S0;MAC07S0;MAM06S0;MYD11CM1D,,,0, 3, 8
VKT4NIW5,2020_Ohneiser_Smoke of extreme Australian bushfires observed in the stratosphere over Punta.pdf,, 'gdas'(3),OMAERUVd,,,,0, 1, 0
T2FZXC92,2020_Kumar_Effect of meteorological parameters on spread of COVID-19 in India and air.pdf,'aqua/airs'(1), ,MOD08_D3;MYD08_D3;OMNO2d;AIRS3STD,,,,0, 4, 0
PIS6HIWM,2020_Duc_Spatial-Temporal Pattern of Black Carbon (BC) Emission from Biomass Burning and.pdf,'aqua/modis'(5); 'terra/modis'(3), 'merra'(13); 'merra-2'(11); 'geos-5'(6); 'gdas'(1),M2TMNXAER;M2T1NXAER,,,,0, 2, 0
824ZFSPB,2018_Khan_Satellite based assessment of soil moisture and associated factors for.pdf,, 'merra'(1); 'gdas'(1),GLDAS_NOAH10_M,,,,0, 1, 0
7R2JED3P,2021_Kant_Study of aerosol-cloud-precipitation-meteorology interaction during a distinct.pdf,'aqua/modis'(4); 'aqua/modis----level 3'(1), ,MYD08_D3;TRMM_3B42,MYD11CM1N;MAM07S0;MAC06S1;MAC07S1;MAC06S0;MAC07S0;MAM06S0;MYD11CM1D,,,0, 2, 8
UPSEQULH,2020_Huang_Investigating the relationship between aerosol and cloud optical properties.pdf,'terra/modis'(5); 'aqua/modis'(3); 'terra/modis----level-3'(1), ,MOD08_D3;MOD13C2;TRMM_3B43,,,,0, 3, 0
Y4NDR7VG,2020_Greaves_The Southern Annular Mode (SAM) influences phytoplankton communities in the.pdf,, ,NOBM_MON,,,,0, 1, 0
G44XJBAX,2020_Farfán_Characteristics of mesoscale convection over northwestern Mexico the Gulf of.pdf,, ,GPM_3IMERGHH,,,,0, 1, 0
87KZ7ZFS,2020_Elepathage_Relationships Among SST Variability Physical and Biological Parameters in the.pdf,'aqua/airs----level 3'(1); 'aqua/modis----level 3'(1); 'aqua/airs'(1); 'aqua/modis'(1), 'nobm'(2); 'merra'(2); 'merra-2'(1),M2TMNXFLX;M2IMNPASM;M2IMNPANA;AIRS3STM;AIRX3STM;MODISA_L3m_NSST_Monthly_4km;MODISA_L3m_SST4_Monthly_4km;MODISA_L3m_SST_Monthly_4km;MODISA_L3m_CHL;NOBM_MON,,,,0, 10, 0
HCEVPZLA,2020_Darynova_SO2 and HCHO over the major cities of Kazakhstan from 2005 to 2016.pdf,, ,OMSO2e;OMHCHOd,,,,0, 2, 0
XS2VGL54,2020_Ali_Classification of aerosols over Saudi Arabia from 2004–2016.pdf,'aura/omi'(2); 'aqua/modis'(1), ,OMAERUVd,,,,0, 1, 0
EU2MYYBP,2020_Abdulfattah_Observed vertical distribution of tropospheric carbon monoxide during 2012 over.pdf,'aqua/airs'(1), ,AIRX3STM,AIRS3STD;AIRX3STD;AIRX2RET;AIRS3STM,,,0, 1, 4
GGZKZZ9I,2020_Wang_Understanding Cloud Droplet Spectral Dispersion Effect Using Empirical and.pdf,'terra/modis'(1), ,MOD08_M3;GPCPMON;TRMM_3B42,,,,0, 3, 0
ESK99BRE,2020_Vanek_Participatory design of improved forage-fallow options across soil gradients.pdf,, ,TRMM_3B43,,,,0, 1, 0
TEVL5NW7,2020_Oluleye_Detection of Dust pollution using a Ka-Band Doppler Radar in a Tropical.pdf,'aura/omi'(1); 'terra/modis'(1); 'aqua/modis'(1), ,OMAERUVd;OMTO3d;MOD08_D3;MYD08_D3,,,,0, 4, 0
LC8TFG4C,2019_Mariati_Analisis ozon berbasis satelit AIRS NASA Giovanni System.pdf,, 'geos-5'(1),AIRS3STM,,,,0, 1, 0
8RWISER4,2020_Loua_Surface Temperature Trend Estimation over 12 Sites in Guinea Using 57 Years of.pdf,, 'merra'(3),M2TMNXFLX;M2TMNXSLV,,,,0, 2, 0
9ZMBAILP,2020_Adedeji_Sensitivity of WRF-Chem model resolution in simulating tropospheric ozone in.pdf,, ,MOP03TM;OMNO2d,,,,0, 2, 0
VVQBZXDF,2020_Wang_Integration of Microwave and Optical-Infrared Derived Datasets from.pdf,, ,GLDAS_NOAH10_M;GLDAS_NOAH025_M,,,,0, 2, 0
NLS7X2E5,2020_Solander_The pantropical response of soil moisture to El Niño.pdf,, 'merra'(3); 'merra-2'(1),GLDAS_CLSM10_M;GLDAS_VIC10_M;GLDAS_NOAH10_M;M2TMNXLND,,,,0, 4, 0
8S2MMLTZ,2020_Shikwambana_Trend analysis and first time observations of sulphur dioxide and nitrogen.pdf,'aura/omi'(1), 'merra-2'(9); 'merra'(9); 'geos-5'(1),S5P_L2__SO2____HiR;S5P_L2__NO2____HiR;OMNO2d;M2TMNXAER,OMSO2G;OMNO2;OMNO2d;OMDOAO3e;OMTO3G;OMTO3d;OMI_MINDS_NO2;OMNO2G;OMSO2_CPR;OMNO2_CPR;MSVOLSO2L4;OMTO3e;OMSO2;OMSO2e;OMDOAO3G;OMI_MINDS_NO2d;OMO3PR;OMDOAO3Z;MSAQSO2L4;OMDOAO3,,,1, 3, 19
7IWJG77L,2020_Pokharel_Dynamics of Muddy Rain of 15 June 2018 in Nepal.pdf,, 'merra'(5); 'merra-2'(2),M2TMNXFLX;M2TMNXSLV;M2IMNPASM;M2IMNPANA;M2IMNXLFO;M2T1NXADG,,,,0, 6, 0
D2EVA7NN,2020_Jury_Physical ocean-atmosphere variability over the shelf of South Africa from.pdf,, 'merra'(12),M2TMNXFLX;M2TMNXSLV;M2IMNPASM;M2IMNPANA,,,,0, 4, 0
PNKUBSKN,2019_Jury_Environmental controls on marine productivity near Cape St.pdf,, 'merra'(4),MODISA_L3m_FLH_8d_4km;MODISA_L3m_CHL_8d_4km;M2TMNXFLX;M2IMNPASM;M2IMNPANA;M2TMNXSLV,,,,0, 6, 0
GAE7B754,2020_Hanikel_MOF water harvesters.pdf,, ,M2TMNXSLV;AIRS3STM,,,,0, 2, 0
JZFUQTBM,2020_Hallema_Pandemic spotlight on urban water quality.pdf,, ,OMNO2d,,,,0, 1, 0
TNJC7XWW,2020_Goldstein_Beyond slash-and-burn.pdf,, ,TRMM_3B43;MODISA_L3m_NSST_Monthly_4km;MODISA_L3m_SST4_Monthly_4km;MODISA_L3m_SST_Monthly_4km,,,,0, 4, 0
NGXVLRBW,2020_de Almeida_Performance analysis of TRMM satellite in precipitation estimation for the.pdf,, ,TRMM_3B43;TRMM_3B42,,,,0, 2, 0
TH6TIUMG,2020_Aubriot_Assessing the origin of a massive cyanobacterial bloom in the Río de la Plata.pdf,, 'imerg'(1),GPM_3IMERGDL,,,,0, 1, 0
TCP4P8IE,2020_Adhikari_Performance evaluation of satellite precipitation estimation with ground.pdf,'trmm/virs'(1); 'trmm/pr'(1); 'trmm/tmi'(1), 'tmpa'(1),TRMM_3B43,,,,0, 1, 0
FSHDE9LH,2020_Abdulrazzaq_The feasibility of using TRMM satellite data for missing terrestrial stations.pdf,'trmm/tmi'(2); 'trmm/virs'(1); 'trmm/pr'(1), 'tmpa'(8),TRMM_3B42,,,,0, 1, 0
YBKY32WV,2020_Jury_Meteorology of air pollution in Los Angeles.pdf,, 'merra-2'(2); 'merra'(2); 'geos-5'(1),AIRS3STD;AIRX3STD;MOD08_D3;MYD08_D3;OMNO2d;OMSO2e;OMTO3e;M2TMNXFLX;M2IMNPASM;M2TMNXSLV,,,,0, 10, 0
7MGXAAMS,2020_Zheng_Estimation of Initial Abstraction for Hydrological Modeling Based on Global.pdf,, ,GLDAS_NOAH025_3H,,,,0, 1, 0
4U4L7FB8,2020_Varga_Changing nature of Saharan dust deposition in the Carpathian Basin (Central.pdf,'nimbus-7/toms----level 3'(1); 'terra/modis'(1); 'meteosat/seviri'(1); 'aqua/modis'(1), 'merra-2'(2); 'merra'(2); 'geos-5'(1),TOMSEPL3;OMTO3d;M2TMNXADG,,,,0, 3, 0
59WKHJ3L,2020_Tripathi_Flood Inundation Mapping and Impact Assessment Using Multi-Temporal Optical and.pdf,, 'tmpa'(3),TRMM_3B42_Daily;TRMM_3B42RT,,,,0, 2, 0
ED3RRTEI,2020_Silva Rotta_The 2019 Brumadinho tailings dam collapse.pdf,, ,TRMM_3B43,,,,0, 1, 0
46HRV4YY,2020_Rodrigues_An investigation into the relationship between light absorption budget and.pdf,'trmm/pr'(1), ,TRMM_3B43,,,,0, 1, 0
MUULCFFK,2020_Malinović-Milićević_The importance of ground-based and satellite observations for monitoring and.pdf,, 'environmental modeling'(2),OMDOAO3e,,,,0, 1, 0
8LLMRE8J,2020_Liberti_European Radiometry Buoy and Infrastructure (EURYBIA).pdf,'terra/modis'(1); 'aqua/modis'(1); 'aura/omi'(1), ,OMNO2d,OMNO2;OMI_MINDS_NO2d;OMNO2d;OMI_MINDS_NO2;OMNO2G;OMNO2_CPR,,,1, 0, 5
6J45H9V6,2020_Cabré_Mapping rainstorm erosion associated with an individual storm from InSAR.pdf,, 'imerg'(1),TRMM_3B42;GPM_3IMERGDF,,,,0, 2, 0
HM2RJR49,2020_Arellano‐Torres_Comparisons between marine productivity and terrestrial input records in the.pdf,, ,GSSTFM;MATMNXSLV;MODISA_L3m_CHL;MODISA_L3m_SST4_Monthly_4km;MODISA_L3m_SST_Monthly_4km;MODISA_L3m_NSST_Monthly_4km,,,,0, 6, 0
MZFAR4QD,2020_Abdelkareem_Use of optical and radar remote sensing satellites for identifying and.pdf,, ,M2T1NXFLX;GLDAS_NOAH025_3H,,,,0, 2, 0
KHSX87UG,2020_Ustinov_Variations of methane in the Antarctic atmosphere in 2009-2017 by ground-based.pdf,, ,AIRS3STM,,,,0, 1, 0
92BS5J6G,2020_Sarkar_Integrated study of GRACE data derived interannual groundwater storage.pdf,, ,GLDAS_NOAH10_M;TRMM_3B43,,,,0, 2, 0
GXU994I5,2020_Mohd Nor_The Role of Local Orography on the Development of a Severe Rainfall Event over.pdf,'trmm/tmi'(1), ,AIRX3STM;TRMM_3B42,,,,0, 2, 0
T5MYJZRC,2020_Kar_Quaternary Aeolian Landscape Development in Thar Desert and Its Drivers.pdf,'terra/modis'(1), 'merra'(3); 'merra-2'(1),M2TMNXSLV;M2I1NXLFO;TOMSEPL3;TOMSN7L3;OMTO3d;GPM_3IMERGM,,,,0, 6, 0
TL2FDSKE,2020_Jones_Environmental UVR Levels and Skin Pigmentation Gene Variants Associated with.pdf,, ,OMUVBd,,,,0, 1, 0
RH3X55AU,2020_Jing_Changes in Atmospheric Meteorological and Ocean Parameters Associated with.pdf,'sentinel-5p/tropomi'(4); 'terra/modis'(3); 'aqua/modis'(3); 'aura/omi'(2); 'aqua/airs'(1), ,MOD08_D3;MYD08_D3;AIRS3STD;OMSO2e;S5P_L2__SO2____HiR;S5P_L2__CO_____HiR;S5P_L2__O3_TOT_HiR;S5P_L2__O3_TCL,OMSO2G;AIRH2RET;S5P_L2__O3_TCL;MAC05S1;S5P_L2__O3_TOT_HiR;OMDOAO3e;OMTO3G;OMTO3d;AIRS3STD;AIRX2SUP;OMSO2_CPR;MAC05S0;S5P_L2__O3_TOT;S5P_L2__CO_____HiR;AIRX2RET;MSVOLSO2L4;S5P_L2__AER_LH;AIRH2SUP;OMTO3e;OMSO2;OMSO2e;S5P_L2__SO2____HiR;MAM05S0;MAC07S0;OMDOAO3G;AIRX3STD;MAM07S0;OMO3PR;S5P_L2__SO2___;S5P_L2__AER_LH_HiR;MAC07S1;OMDOAO3Z;AIRS3STM;MSAQSO2L4;S5P_L2__CO____;OMDOAO3,,,6, 2, 30
H6NHUN5Z,2020_Sverdlik_Variations of atmospheric aerosol parameters in periods of seismic activity in.pdf,, 'merra'(2),M2T1NXADG,,,,0, 1, 0
H4WTQ4XJ,2020_Xiao_Enhanced Primary Production in the Oligotrophic South China Sea Related to.pdf,, 'gdas'(1),TRMM_3B42RT;MOD08_M3;MYD08_M3,,,,0, 3, 0
9UZEMEES,2020_Does_Tropical Rains Controlling Deposition of Saharan Dust Across the North Atlantic.pdf,'terra/modis'(1); 'aqua/modis'(1), ,TRMM_3B42_Daily;TRMM_3B43,,,,0, 2, 0
P5ZNBANH,2020_Singh_Analysis of landslide reactivation using satellite data.pdf,, ,TRMM_3B42_Daily;GLDAS_NOAH025_3H,,,,0, 2, 0
CCI43FBP,2020_Sarma_Influence of digital elevation models on the simulation of rainfall-induced.pdf,, ,TRMM_3B42_Daily,,,,0, 1, 0
DFEXDF8B,2020_Rushingabigwi_Analysis of the atmospheric dust in Africa.pdf,'terra/modis'(1); 'aqua/modis'(1), 'merra-2'(2); 'merra'(2),MOP03TM;M2TMNXAER;M2TMNXADG;M2TMNXCHM,,,,0, 4, 0
PXJB75CH,2020_Portela_Impact of urban and industrial features on land surface temperature.pdf,, ,TRMM_3B43;AIRS3STM,,,,0, 2, 0
HKANXQAM,2020_Kumar_Long-Term Analysis of Water Quality in Chilika Lagoon and Application of.pdf,, ,MATMNXLND;MATMNXFLX;TRMM_3B42RT;GLDAS_NOAH025_3H,,,,0, 4, 0
TELR6NA3,2020_Das_Near-Future Anthropogenic Aerosol Emission Scenarios and Their Direct Radiative.pdf,, ,GPCPMON;MIL3MAE,,,,0, 2, 0
QTVMYC2E,2020_Aun_Solar UV radiation measurements in Marambio Antarctica during years 2017–2019.pdf,'aqua/modis'(2); 'aura/omi----level 3'(1), ,OMTO3e;TOMSEPL3,OMTO3e;OMDOAO3e;OMTO3d,,,1, 1, 2
FWBA4FGL,2020_Aswini_Quantification of long-range transported aeolian dust towards the Indian.pdf,'aqua/modis'(3); 'aqua/modis----level 3'(1), ,MYD08_D3;OMTO3d;OMAERUVd,,,,0, 3, 0
KRDDXQ92,2020_Aisyah_The vulnerability of fish crabs and prawns resources in the Mahakam Estuary.pdf,, ,TRMM_3B42,,,,0, 1, 0
34I374SQ,2019_Safdar_Climate Change Indicators and Spatiotemporal Shift in Monsoon Patterns in.pdf,, 'tmpa'(1),TRMM_3B43,,,,0, 1, 0
DNXW2WFL,2020_Qu_Atmospheric visibility variation over global land surface during 1973–2012.pdf,'terra/modis'(6), 'merra-2'(2); 'merra'(2),MOD08_M3;M2T1NXRAD;M2TMNXRAD;M2T1NXAER;M2TMNXAER,MOD11CM1D;MOD11CM1N,,,0, 5, 2
R4DDTA7L,2020_Romero_Flux variability of phyto- and zooplankton communities in the Mauritanian.pdf,, ,NOBM_MON;MODISA_L3m_NSST_Monthly_4km;MODISA_L3m_SST4_Monthly_4km;MODISA_L3m_SST_Monthly_4km;MODISA_L3m_CHL,,,,0, 5, 0
HJALDB2V,2020_Robinne_A geospatial dataset providing first-order indicators of wildfire risks to.pdf,, ,GLDAS_NOAH025_M,,,,0, 1, 0
RJXV5XF7,2020_Qu_The satellite derived environmental factors and their relationships with.pdf,'aqua/modis----level 3'(1); 'aqua/modis'(1), ,MODISA_L3m_CHL;AIRX3STM,,,,0, 2, 0
D3XKLYYB,2020_Nade_Intra-annual variations of regional total column ozone aerosol optical depth.pdf,'aura/omi'(3); 'terra/modis'(3), ,OMTO3d;OMTO3e;OMDOAO3e;MOD08_D3,,,,0, 4, 0
4I7DL38E,2019_Michel_Estimating effectiveness of case-area targeted response interventions against.pdf,, ,TRMM_3B42_Daily,,,,0, 1, 0
3LNUYCTK,2020_Jury_Diurnal summer climate of the Abyssinia highlands.pdf,, 'merra'(13); 'merra-2'(1),M2TMNXFLX;M2IMNXLFO;M2T1NXFLX;M2TMNXSLV;M2IMNPASM,,,,0, 5, 0
